,STRIP_NO_6,STAND_NO_6,CORR_FORCE_STAND_6,DETAL_FORCE_CAL_6,DETAL_FORCE_POST_6,KM_6,TEMP_DELTA_6,TEMP_CORR_6,GAP_DELTA_6,CORR_ZEROPOINT_USE_6,MILLSTRETCH_ROLL_6,DELTA_MILL_6,ENTRY_TENSION_6,STAND_NO_7,FORCE_ACT_7,CORR_FORCE_STAND_7,CORR_FORCE_DELTA_7,DETAL_FORCE_CAL_7,DETAL_FORCE_POST_7,DELTA_SPEED_7,DELTA_REDU_7,STRIP_WIDTH_7,ROLL_DIAM_7,KM_7,CHEM_COEFF_7,FM_TEMP_7,TEMP_DELTA_7,TEMP_CORR_7,RM_TEMP_DELTA_7,FET_ACT_TEMP_7,DESC_SUM_7,GAP_DELTA_7,CORR_ZEROPOINT_USE_7,DELTA_ZEROPOINT_7,MILLSTRETCH_ROLL_7,DELTA_MILL_7,ENTRY_THICK_7,ROLLWEAR_7,ENTRY_TENSION_7,BEND_FORCE_7,DELTA_THICK_7,WATER_FLOW,DELTA_WATER,BEAT,INDEX_ROLL,DELTA_CLASS,LSAT_DELTA_TEMP
0,220005404600,6.0,1.0,0.35504594078732066,0.17455242794254813,159.01988220214844,-6.37725830078125,-1.2578125,0.1528263092041015,0.0,1.2757712602615356,-0.1787389516830445,16.200000762939453,7.0,4317.3818359375,1.0,0.00964581966400146,0.2239084424131288,0.23195119474127907,0.0502686500549317,-0.0353875458240509,1306.9676513671875,688.6849975585938,156.7443389892578,17.095869064331055,918.2481079101562,8.08697509765625,12.76348876953125,41.0,1062.0,2.0,0.0196285247802735,0.0,0.08890970796346664,1.0348728895187378,0.0063822269439697,6.2804388999938965,0.06557600200176239,18.75,1955.1339111328125,0.1862130165100097,162.4829430282116,16.258699864149094,5.533333333333333,1.0,1.0,0.60662841796875
1,220005404700,6.0,1.0,0.30104288601392837,0.14653220618044308,157.57196044921875,-12.0574951171875,-10.8052978515625,0.1330709457397461,0.0,1.2811208963394165,-0.1575584411621094,16.200000762939453,7.0,4336.9072265625,1.0,0.01434540748596191,0.20451236919310614,0.21885082908259482,0.0567631721496582,-0.03475739061832428,1305.9658203125,688.6849975585938,154.0402069091797,17.095869064331055,916.26220703125,3.55517578125,4.40185546875,41.0,1061.0,2.0,0.0945167541503906,0.0,0.04224611073732376,1.0289236307144165,0.0114401578903198,6.066860198974609,0.06650982797145844,18.75,1219.46337890625,0.0245890617370605,2.0212431997060776,2.0212431997060776,6.416666666666667,1.0,0.0,12.76348876953125
2,220007204300,6.0,0.9881566762924194,0.12790563758682572,0.20901289759724445,169.6357421875,-37.73004150390625,-37.22125244140625,0.047694206237793,-0.07724080979824066,1.3717857599258423,0.0847945213317871,16.200000762939453,7.0,5033.1904296875,0.9947746396064758,0.00443029403686523,-0.02144524229494564,0.10918362813099838,0.0622410774230957,0.01472506672143936,1306.73681640625,686.5289916992188,159.2870330810547,16.997835159301758,879.9130249023438,-24.22344970703125,-23.83270263671875,40.42138671875,1020.0,2.0,-0.0314898490905762,0.08164092898368835,-0.006875850260257721,0.9925606846809387,0.11169153451919556,6.227389812469482,0.0,18.75,1045.8033447265625,-0.0075569152832032,2.752700537443161,2.752700537443161,9.316666666666666,2.0,1.0,-20.80084228515625
3,220007203900,6.0,0.8032569289207458,0.019546567318443345,0.0813904705870911,159.4888458251953,-11.28179931640625,-15.79510498046875,0.0072894096374512,0.0,1.1640987396240234,0.0619323253631591,16.200000762939453,7.0,4450.4365234375,0.8921151161193848,0.00030535459518433,0.020888817305711103,0.03331781226692343,0.0223283767700195,0.01044932752847671,1304.6922607421875,686.5289916992188,152.12283325195312,16.997835159301758,921.2276000976562,0.54656982421875,-3.53997802734375,18.0,1039.0,2.0,-0.0213909149169922,0.0,-0.03222019597887993,0.8250718712806702,0.00950342416763306,6.294585227966309,0.0,18.75,1014.7440185546875,-0.0290889739990235,290.5571086704731,-38.6692096889019,327.6,1.0,0.0,-23.83270263671875
4,220007204100,6.0,0.9422183036804199,0.10826907738143896,0.15242065437410007,169.02798461914062,-22.9189453125,-23.14044189453125,0.0470390319824219,-0.08622588962316513,1.2940702438354492,0.0457608699798584,16.200000762939453,7.0,5045.67919921875,0.9903443455696106,0.0,-0.010829771876095642,0.10753641221686523,0.0702204704284668,0.01653480529785156,1307.0450439453125,686.5289916992188,158.21194458007812,16.997835159301758,887.3326416015625,-8.770263671875,-8.90533447265625,42.177734375,1036.0,2.0,-0.0362820625305175,0.08851677924394608,0.006679996848106384,0.9934754371643066,0.10139715671539307,6.233950614929199,0.0,18.75,1077.947265625,0.0095705986022949,2.216495394706726,2.216495394706726,8.716666666666667,27.0,15.0,-18.874267578125
5,220009000100,6.0,0.7867297530174255,-0.14788018584251653,-0.10506233229428738,155.6938018798828,-2.4534912109375,-26.0799560546875,-0.1334338188171387,0.0,1.1483615636825562,0.0511218309402466,16.200000762939453,7.0,5702.5498046875,0.8918097615242004,-0.01139998435974121,-0.22965886456699144,0.2360665313676328,0.4383573532104493,0.07047388702630997,1316.2991943359375,685.3619995117188,137.2932891845703,16.983579635620117,921.4963989257812,8.71197509765625,-15.02081298828125,26.0,1041.0,2.0,-0.1426377296447754,0.0,-0.04134485498070717,1.236659049987793,0.44764542579650884,6.2903971672058105,0.0,18.75,1189.79345703125,-0.018941879272461,316.44272814691067,-78.96469677984715,35.0,1.0,10.0,-2.880859375
6,220009000200,6.0,0.7867297530174255,-0.09417013285491799,-0.05755153257011974,159.85226440429688,-12.637939453125,-25.023193359375,-0.0739178657531738,-0.06088428571820259,1.13301682472229,0.040969967842102,16.200000762939453,7.0,4845.658203125,0.8918097615242004,-0.00213527679443359,-0.09786436956086252,-0.040324033636748746,0.0740814208984375,0.02873644977807999,1314.6044921875,685.3619995117188,150.38265991210938,16.983579635620117,912.913330078125,-1.5098876953125,-13.2884521484375,34.0,1050.0,2.0,-0.0554118156433105,0.04134485498070717,-0.003778032958507537,0.8333286046981812,0.04791855812072754,6.290559768676758,0.0011581603903323412,18.75,1276.473388671875,0.0268177986145019,331.9395073354244,-84.82806697487831,6.783333333333333,2.0,0.0,-15.02081298828125
7,220009000400,6.0,0.7867297530174255,-0.06467960616956007,-0.03815423160223046,158.8317108154297,2.0098876953125,-11.447998046875,-0.0572562217712402,-0.05317919701337814,1.1191730499267578,0.0287235975265503,16.200000762939453,7.0,4775.3701171875,0.893945038318634,-0.01234239339828492,-0.08345557312209316,-0.01191549084362121,0.088740348815918,0.02684518694877624,1315.0623779296875,685.3619995117188,148.89329528808594,16.983579635620117,928.22021484375,13.53765869140625,0.5682373046875,38.0,1055.0,2.0,-0.0478119850158691,0.045122887939214706,0.004463646560907363,0.8449900150299072,0.05867540836334229,6.290596008300781,0.0021181567572057247,18.75,1298.9345703125,0.0381827354431152,335.2353792786598,-84.77800267934799,4.333333333333333,3.0,0.0,-13.2884521484375
8,220009000500,6.0,0.7867297530174255,-0.04226951082750233,-0.023806921388068423,159.28958129882812,7.20745849609375,-5.215576171875,-0.0557780265808105,-0.057150937616825104,1.1093404293060303,0.0195249319076538,16.200000762939453,7.0,4716.791015625,0.906287431716919,0.0,-0.05952170955077791,0.009236139837854871,0.0874652862548828,0.02457155287265777,1315.259521484375,685.3619995117188,149.2957000732422,16.999298095703125,933.5037231445312,18.6719970703125,6.81146240234375,43.0,1061.0,2.0,-0.0345673561096191,0.04065924137830734,-0.004698134958744049,0.8521494269371033,0.05565416812896728,6.290614128112793,0.0030431756749749184,18.75,1337.9595947265625,0.0303187370300293,335.1713863313198,-84.30499687790872,5.316666666666666,4.0,0.0,0.5682373046875
9,220009500500,6.0,0.7867297530174255,-0.05819441449856053,-0.05004649172546836,158.09164428710938,7.34588623046875,-14.04779052734375,-0.0331721305847168,-0.0560784712433815,1.0817886590957642,0.0086418390274048,16.200000762939453,7.0,4872.46728515625,0.906287431716919,-0.00272196531295776,-0.10191973734751819,-0.05821894848615762,0.0791397094726563,0.0242125540971756,1306.9423828125,686.7119750976562,148.28927612304688,16.997835159301758,929.2764282226562,18.61614990234375,-1.62591552734375,39.0,1056.0,2.0,-0.0652341842651367,0.04402831196784973,-0.006288655102252961,0.8232397437095642,0.03663152456283569,6.261368751525879,0.007117978762835264,18.75,1113.2806396484375,0.024118423461914,183.78623294830322,-176.21376705169678,3.3333333333333335,5.0,1.0,-1.166748046875
