,STRIP_NO_6,STAND_NO_6,CORR_FORCE_STAND_6,DETAL_FORCE_CAL_6,DETAL_FORCE_POST_6,KM_6,TEMP_DELTA_6,TEMP_CORR_6,GAP_DELTA_6,CORR_ZEROPOINT_USE_6,MILLSTRETCH_ROLL_6,DELTA_MILL_6,ENTRY_TENSION_6,STAND_NO_7,FORCE_ACT_7,CORR_FORCE_STAND_7,CORR_FORCE_DELTA_7,DETAL_FORCE_CAL_7,DETAL_FORCE_POST_7,DELTA_SPEED_7,DELTA_REDU_7,STRIP_WIDTH_7,ROLL_DIAM_7,KM_7,CHEM_COEFF_7,FM_TEMP_7,TEMP_DELTA_7,TEMP_CORR_7,RM_TEMP_DELTA_7,FET_ACT_TEMP_7,DESC_SUM_7,GAP_DELTA_7,CORR_ZEROPOINT_USE_7,DELTA_ZEROPOINT_7,MILLSTRETCH_ROLL_7,DELTA_MILL_7,ENTRY_THICK_7,ROLLWEAR_7,ENTRY_TENSION_7,BEND_FORCE_7,DELTA_THICK_7,WATER_FLOW,DELTA_WATER,BEAT,INDEX_ROLL,DELTA_CLASS,LSAT_DELTA_TEMP
0,220103904300,6.0,1.096472978591919,-0.00386787566481567,-0.049619713489112614,242.97647094726562,-33.16656494140625,-29.13818359375,-0.0113003253936767,0.0222966019064188,1.4566757678985596,-0.0640220642089843,15.600000381469727,7.0,8636.4306640625,1.249993920326233,-3.0994415283e-06,-0.08044484749321693,-0.14888075755579816,-0.036975860595703,-0.018435418605804443,1067.0494384765625,663.3090209960938,262.8061218261719,19.273387908935547,853.4244384765625,-17.9052734375,-13.887939453125,-78.04302978515625,1002.0,2.0,-0.0384624004364013,-0.023352425545454025,-0.000921562314033508,1.2324377298355103,-0.0932463407516479,3.348670482635498,0.027791237458586693,29.25,689.1185302734375,0.0195419788360595,1.6522072851657867,1.6522072851657867,2.466666666666667,9.0,0.0,8.333251953125
0,220103904600,6.0,1.096472978591919,0.0253535244243146,0.028478733318836272,234.82644653320312,-12.8519287109375,-8.40338134765625,0.004281997680664,-0.01069493405520916,1.5009937286376953,0.0041708946228027,15.600000381469727,7.0,8253.2373046875,1.2499879598617554,-5.9604644775e-06,-0.05147843856251956,-0.17062729291240475,-0.053216934204102,-0.00943527370691299,1068.0633544921875,663.3090209960938,258.2259826660156,19.273387908935547,879.1314086914062,3.79473876953125,8.333251953125,-83.882080078125,1020.0,2.0,-0.0231633186340332,-0.05152204632759094,-0.028169620782136917,1.1519732475280762,-0.1557726860046386,3.3487396240234375,0.02310340851545334,29.25,860.0806884765625,-0.0238416194915772,1.8846725821495056,1.8846725821495056,2.3666666666666667,8.0,0.0,2.44952392578125
0,220103904500,6.0,1.0564359426498413,0.0161708236550406,-0.05267900363308833,240.77362060546875,-17.71875,-13.29071044921875,0.0027105808258056,0.028771817684173584,1.3698441982269287,-0.0911353826522827,15.600000381469727,7.0,8480.115234375,1.2499710321426392,-1.69277191162e-05,-0.06742410266296223,-0.18440502701747816,-0.047771453857421,-0.033952802419662476,1068.050048828125,663.3090209960938,262.53424072265625,19.273387908935547,868.5167846679688,-1.8966064453125,2.44952392578125,-41.0,986.0,1.0,-0.0268411636352539,-0.016006799414753914,0.03551524691283703,1.1633435487747192,-0.156983494758606,3.4291224479675293,0.01783887855708599,29.25,986.195556640625,0.1227853298187256,2.2623397409915924,2.2623397409915924,2.8666666666666667,7.0,0.0,-4.16851806640625
0,220103800700,6.0,1.084022879600525,0.06259738676169256,-0.010428273123383727,235.2003631591797,-26.83392333984375,-20.67657470703125,0.0108175277709961,0.08787073194980621,1.6756858825683594,-0.1114635467529297,15.600000381469727,7.0,10513.93359375,1.2499659061431885,-1.9907951355e-05,-0.06402264925970634,-0.2131537130600873,-0.070692062377929,-0.05363806337118149,1371.887451171875,663.3090209960938,258.9111328125,19.063825607299805,868.0641479492188,-10.24884033203125,-4.16851806640625,69.0,1015.0,2.0,-0.0395486354827881,0.007249923422932625,0.02325672283768654,1.3456774950027466,-0.2375844717025757,3.424375534057617,0.013543453067541122,29.25,816.2833251953125,0.0869936943054199,1.8858807533979416,1.8858807533979416,2.5,6.0,1.0,-26.40423583984375
0,220104000500,6.0,0.9410186409950256,0.040306848177144305,0.04197783932185342,231.60797119140625,-47.34521484375,-43.47747802734375,0.0127933025360107,0.09836840629577637,1.7018935680389404,0.0024722814559936,15.000000953674316,7.0,9332.4140625,0.9663170576095581,-0.0628106594085693,-0.10545768737824902,-0.27469425699573646,-0.101497650146484,-0.0386967658996582,1516.9798583984375,663.3090209960938,258.9710388183594,19.315975189208984,852.4826049804688,-30.41253662109375,-26.40423583984375,-3.0,992.0,1.0,-0.034104585647583,-0.008920945227146149,-0.016170868650078773,1.1038203239440918,-0.2419689893722534,3.6513776779174805,0.010651174932718277,27.625,676.9494018554688,0.0482583045959473,1.8666290491819382,1.8666290491819382,1.7166666666666666,5.0,0.0,-12.1810302734375
0,220104000400,6.0,0.9155081510543823,0.04695890739444429,0.048181243562077924,233.98512268066406,-33.2412109375,-28.97607421875,0.0070722103118897,0.11854244768619537,1.5367686748504639,0.0016359090805054,15.000000953674316,7.0,8562.533203125,1.0414904356002808,-0.0676969289779663,-0.04248101683912266,-0.22538986504842476,-0.087760925292968,-0.04335646331310272,1352.5826416015625,663.3090209960938,261.8584289550781,19.124134063720703,857.9052124023438,-16.72100830078125,-12.1810302734375,-44.0,1009.0,2.0,-0.0165541172027588,0.0005140474531799555,0.009434992680326104,1.0933743715286255,-0.2426396608352661,3.5905208587646484,0.006935141049325466,27.625,981.0179443359375,0.0376896858215332,2.1087419390678406,2.1087419390678406,2.683333333333333,4.0,0.0,-34.99334716796875
0,220104000300,6.0,0.9581096172332764,0.12097192878286961,0.11082466946639034,238.95703125,-55.6412353515625,-50.84527587890625,0.0303995609283448,0.17948241531848907,1.603140115737915,-0.0133147239685059,15.000000953674316,7.0,7882.86962890625,0.9811975955963135,-0.06029284000396732,-0.010836083509553356,-0.18234561853088652,-0.086134910583496,-0.07177652418613434,1354.0662841796875,663.3090209960938,265.7706604003906,19.315975189208984,834.207275390625,-39.807373046875,-34.99334716796875,-64.0147705078125,993.0,2.0,-0.0006251335144043,0.03992212936282158,0.039408081909641623,1.0639336109161377,-0.2102516889572144,3.6150400638580322,0.0035940816160291433,27.625,949.7583618164062,0.0583386421203613,1.787205159664154,1.787205159664154,3.816666666666667,3.0,5.0,-29.10626220703125
0,220103900300,6.0,1.084022879600525,0.1695340293977694,0.04493172738891632,227.90606689453125,-34.28009033203125,-26.91375732421875,0.0062172412872315,-0.041623279452323914,1.267090916633606,-0.1386326551437378,15.600000381469727,7.0,6813.13330078125,1.2499659061431885,-5.1259994507e-06,0.06932512079403169,-0.08486238055421597,-0.067373275756836,-0.03282218426465988,1054.8970947265625,659.7039794921875,250.56338500976562,19.034196853637695,872.5328979492188,-16.8787841796875,-9.44964599609375,77.0,1036.0,2.0,0.0023212432861328,-0.09823495894670486,0.011414267122745516,1.055511236190796,-0.1679000854492187,3.4244396686553955,0.2893511652946472,29.25,902.0074462890625,0.0487711429595947,1.5819818377494812,1.5819818377494812,1.4666666666666666,77.0,2.0,-16.7158203125
0,220102201200,6.0,1.1833800077438354,0.18065077354120523,0.07277929356796517,225.86460876464844,-52.08056640625,-44.531494140625,0.0023643970489502,-0.00852468702942133,1.4218120574951172,-0.1302657127380371,20.400001525878906,7.0,6047.61279296875,1.1504299640655518,0.0199589729309082,0.1250902768565625,0.021848674632802798,-0.034111022949218,-0.036918606609106064,1101.0916748046875,659.7039794921875,275.8198547363281,19.302900314331055,889.999267578125,-35.5694580078125,-27.77294921875,-45.00933837890625,1038.0,1.0,0.0210785865783692,-0.12756028771400452,-0.02717714011669159,1.0422685146331787,-0.0997607707977295,3.3276281356811523,0.25115638971328735,32.5,754.346435546875,-0.0097110271453857,1.830783411860466,1.830783411860466,3.45,69.0,6.0,-15.38946533203125
0,220103802300,6.0,1.1114076375961304,0.06178528935805563,-0.02270355863806601,219.7528533935547,-34.435791015625,-33.7635498046875,0.0113863945007324,0.016510501503944397,1.5372027158737183,-0.120496392250061,15.000000953674316,7.0,8793.0546875,1.249485731124878,-0.0003190040588379,-0.015746958492631347,-0.18140149229994199,-0.0643281936645508,-0.022677578032016758,1293.9566650390625,659.7039794921875,242.45423889160156,19.184167861938477,872.09619140625,-16.99560546875,-15.92388916015625,17.0,1073.0,2.0,-0.0018141269683837,-0.07328487187623978,-0.014209099113941193,1.186252236366272,-0.225013256072998,3.8539845943450928,0.1129930391907692,26.8125,953.5620727539062,0.0013020038604736,163.57038214802742,-32.27239128947257,2.5,35.0,4.0,-1.93798828125
