scored
0.19078128874056743
0.2732321072043711
0.12070356700674151
0.14838663339730804
0.006530954149854287
-0.2654289423089271
-0.055392096758516224
-0.07449047712815117
-0.18625934137130373
0.06649538919066128
0.03200803079448598
-0.13417110341314673
-0.20276001255349563
-0.09261780376070118
-0.19720187809845816
-0.1707768491981677
0.032453873828530384
-0.13160931962807346
0.16502692733329513
0.08908741597129442
0.049350283414470904
0.023393010364758115
-0.08861907988924154
-0.11506185455252255
0.06093013606870741
0.08173746171004834
0.05254154968978331
-0.09860163329550771
-0.025462052764816657
-0.14829603275521494
-0.08987101086814067
-0.0712363541487225
-0.03586229188308127
-0.20155059936073091
-0.2572465606203968
-0.3273412928358679
-0.0634821084352206
-0.1413347002523807
0.15094600180556225
0.08763507347370841
-0.04084926079566683
0.06757885407143825
0.08321961901451819
0.039578707981674184
-0.011168375137314656
-0.13632196754785408
-0.04989041191328474
0.05700539708923757
0.1819546403641777
0.14959286303692762
0.008795225490710249
0.2363310295132157
-0.2533362676135897
-0.17991252977575994
-0.16406974345992936
-0.3634640861712308
0.09710379014883634
0.10952648130762375
0.15144437499116198
0.13919685453447095
0.10298844440642017
0.17285359127112565
0.12222912975983431
0.1455973875286902
0.1424768889158634
0.1403411338918628
0.20560047576531276
0.02869231082683416
0.03030767238726153
-0.0035272583665836503
0.1931026691447778
0.006483844660933786
-0.013883378739851735
-0.08051183808114479
0.1322127246207789
-0.08004285939798082
-0.013375487879961658
0.08659854578865556
0.23167622412001104
0.023738001547662268
0.03742511173763073
0.29485606664416303
0.16396178324133726
0.02615927516021581
0.20628687584624436
0.18706826139449087
0.1931447259214913
0.22071149461465686
0.09374785788501297
0.13027403092406453
0.22559547691295234
0.2566038910235337
0.3039721472688565
0.44705756589256057
0.26234444187894385
0.39357971039145967
0.29510360105446654
0.2540557030761781
0.2840772715242332
0.19443894983537355
0.22988714746068295
0.12063309472314378
0.3541768773255168
0.2717651121275429
0.2169743017762178
0.13345270846598992
0.1782762828927628
0.1951872698552861
0.23404994698545326
0.26819917484523254
0.34050578581011337
0.09607873347203685
0.2157145056751059
0.13057624255787142
0.30005597679718704
0.24881617572172718
