,STRIP_NO_6,STAND_NO_6,CORR_FORCE_STAND_6,DETAL_FORCE_CAL_6,DETAL_FORCE_POST_6,KM_6,TEMP_DELTA_6,TEMP_CORR_6,GAP_DELTA_6,CORR_ZEROPOINT_USE_6,MILLSTRETCH_ROLL_6,DELTA_MILL_6,ENTRY_TENSION_6,STAND_NO_7,FORCE_ACT_7,CORR_FORCE_STAND_7,CORR_FORCE_DELTA_7,DETAL_FORCE_CAL_7,DETAL_FORCE_POST_7,DELTA_SPEED_7,DELTA_REDU_7,STRIP_WIDTH_7,ROLL_DIAM_7,KM_7,CHEM_COEFF_7,FM_TEMP_7,TEMP_DELTA_7,TEMP_CORR_7,RM_TEMP_DELTA_7,FET_ACT_TEMP_7,DESC_SUM_7,GAP_DELTA_7,CORR_ZEROPOINT_USE_7,DELTA_ZEROPOINT_7,MILLSTRETCH_ROLL_7,DELTA_MILL_7,ENTRY_THICK_7,ROLLWEAR_7,ENTRY_TENSION_7,BEND_FORCE_7,DELTA_THICK_7,WATER_FLOW,DELTA_WATER,BEAT,INDEX_ROLL,DELTA_CLASS,LSAT_DELTA_TEMP
0,220069300400,6.0,1.0499463081359863,-0.07171070619293532,-0.04641562796770363,220.16465759277344,-87.17205810546875,-99.9649658203125,-0.0141406059265136,-0.0993366613984108,1.8766632080078125,0.0446430444717407,18.0,7.0,7336.06982421875,1.04444420337677,-0.0221569538116455,-0.07157784893523286,-0.07519905624705518,-0.0198945999145508,0.02944271266460419,1409.0264892578125,674.3909912109375,225.99998474121094,22.347293853759766,813.9737548828125,-68.824951171875,-81.0765380859375,34.0,1087.0,2.0,0.000455379486084,0.02833973988890648,0.002802131697535515,1.1856130361557007,-0.004377007484436,4.081604957580566,0.0301736518740654,22.5,1377.9970703125,0.0683610439300537,389.5062129497528,-71.44284558296204,3.9833333333333334,27.0,2.0,-48.32891845703125
1,220069300500,6.0,1.0499463081359863,-0.06253324028479486,-0.03547603439973063,216.8069610595703,-93.44464111328125,-108.3787841796875,-0.0111939907073975,-0.02432360127568245,1.8580610752105713,0.0467895269393921,18.0,7.0,7773.27734375,1.04444420337677,-0.0286105871200562,-0.13453763368994034,-0.09325939629911974,0.023477554321289,0.02155076712369919,1394.90771484375,674.3909912109375,220.44818115234375,22.347293853759766,808.5576171875,-74.458251953125,-88.9990234375,17.0,1091.0,2.0,-0.0190939903259277,0.025537608191370964,0.001503905281424522,1.2300950288772583,0.0528392791748047,4.081600189208984,0.031850408762693405,22.5,1193.091064453125,0.0870461463928223,369.42476227879524,-70.25445219874382,5.6,28.0,0.0,-81.0765380859375
2,220091301600,6.0,1.0694983005523682,0.12217146801503888,0.12390593034345625,262.9156799316406,-34.37335205078125,-46.75347900390625,0.0554001331329345,0.001870870590209961,2.231330394744873,0.0030324459075927,18.0,7.0,8412.3115234375,1.0635641813278198,-0.0186693668365479,0.012932473064554868,-0.13166644358557902,-0.0671310424804687,-0.02575240284204483,1358.3968505859375,656.5180053710938,278.4433288574219,23.180038452148438,853.9175415039062,-16.82891845703125,-28.0670166015625,-30.0,1066.0,2.0,0.0200684070587158,-0.02235676720738411,-0.004444742575287818,1.2748383283615112,-0.1977170705795288,4.072086334228516,0.04533705487847328,22.5,636.470703125,0.0271542072296143,253.5248138308525,-70.55279237031938,3.2333333333333334,26.0,0.0,-20.73095703125
3,220091302200,6.0,1.0458461046218872,0.1523483688732167,0.09991034127649981,264.4627685546875,-35.55157470703125,-43.3990478515625,0.0615019798278809,-0.10724961757659912,2.019695997238159,-0.0851929187774658,18.0,7.0,7724.0234375,1.0822335481643677,-0.0081238746643066,0.07202543808632766,-0.10162869497054138,-0.0755538940429688,-0.007554456591606145,1286.259033203125,656.5180053710938,278.6309814453125,23.34922981262207,852.2275390625,-18.180419921875,-24.98388671875,-15.0,1073.0,2.0,0.038672924041748,-0.06316369771957397,-0.017210621386766434,1.2207167148590088,-0.2200047969818115,4.0767502784729,0.07421883940696716,22.5,620.1011962890625,-0.0117309093475342,278.5047494471073,-64.20594391226768,2.0833333333333335,39.0,4.0,4.11822509765625
4,220093401700,6.0,1.0243971347808838,0.04366121629912718,0.052627781916681854,269.5575866699219,-79.844482421875,-88.98455810546875,0.0171060562133789,-0.0003029053332284093,2.1886403560638428,0.0164604187011719,18.0,7.0,9051.2568359375,1.0903574228286743,-0.0133873224258423,0.004943093732558507,-0.06461205588355468,-0.0305242538452148,-0.004869937896728515,1377.67578125,666.822998046875,281.12646484375,23.361330032348633,807.119873046875,-62.5496826171875,-71.009521484375,-32.0,1047.0,2.0,0.0135200023651123,-0.06796664744615555,-0.03013165295124054,1.4621086120605469,-0.100963830947876,4.078205585479736,0.051362860947847366,22.5,635.8742065429688,0.0261096954345703,212.1741805076599,-61.18660593032837,2.6666666666666665,20.0,4.0,-2.049560546875
5,220096301000,6.0,1.0243971347808838,0.07170549828445373,-0.027914193332228887,264.8164367675781,-40.4256591796875,-46.4913330078125,0.0176818370819091,-0.04488722234964371,1.9514111280441284,-0.1766098737716675,18.0,7.0,9268.6748046875,1.0903574228286743,-0.0051635503768921,-0.05238979623380711,-0.04740756178167747,0.022735595703125,-0.01563722640275955,1360.4609375,662.2139892578125,267.2992248535156,23.281789779663086,853.2640380859375,-22.67236328125,-28.9326171875,-5.0,1072.0,2.0,-0.0193743705749512,0.010631661862134933,0.039619239047169685,1.521996259689331,0.0074104070663453,4.078297138214111,0.018038863316178322,29.25,667.1398315429688,0.1239356994628906,269.065543115139,-50.93445688486098,2.4166666666666665,7.0,3.0,-59.36334228515625
6,220096301100,6.0,1.0243971347808838,0.044568130962953895,-0.037233954324648794,269.1508483886719,-32.03076171875,-34.1993408203125,0.0051932334899902,-0.11414743959903717,2.0165205001831055,-0.1510818004608154,18.0,7.0,9096.271484375,1.0955209732055664,0.0,-0.007976203333654694,-0.010426876911921543,0.021285057067871,0.00663314014673233,1360.4315185546875,662.2139892578125,272.627197265625,23.281789779663086,855.65185546875,-14.518310546875,-16.34893798828125,6.0,1069.0,2.0,0.0006511211395264,-0.028987577185034752,0.008750008419156075,1.5495829582214355,-0.0035669803619385,3.976241111755371,0.020932750776410103,29.25,903.3717041015625,-0.0048599243164062,276.81646981835365,-34.28762564063073,2.3,8.0,0.0,-28.9326171875
7,220096301300,6.0,1.0243971347808838,0.04276035431361611,0.009577839148108783,265.9305725097656,-38.42230224609375,-44.2320556640625,0.0028364658355713,-0.09258247166872025,2.069775104522705,-0.0601353645324707,18.0,7.0,8831.978515625,1.0955209732055664,0.0,0.00026669774454646234,0.01068162061118012,0.0255613327026367,0.00958937406539917,1338.678466796875,662.2139892578125,270.10955810546875,23.34922981262207,849.8064575195312,-20.83306884765625,-26.32891845703125,-22.0,1074.0,2.0,-0.0003592967987061,-0.037737585604190826,-0.001565564423799514,1.5397411584854126,0.0147652626037598,3.99765682220459,0.0236335638910532,29.25,809.7142333984375,-0.0033142566680908,275.0888100862503,-44.911189913749695,2.1666666666666665,9.0,0.0,-16.34893798828125
8,220096301400,6.0,1.0243971347808838,0.017470842494555223,-0.0804284805995256,266.9214782714844,-28.38604736328125,-33.22308349609375,-0.0082292556762695,-0.0703546553850174,1.9512603282928467,-0.1833922863006592,18.0,7.0,9241.271484375,1.0955209732055664,-0.0058674812316895,-0.04162194012889274,-0.04085474659259339,0.0138053894042969,1.794099807739e-05,1336.71435546875,662.2139892578125,268.8558044433594,23.307523727416992,859.2074584960938,-10.84503173828125,-15.57696533203125,-27.0,1064.0,2.0,-0.0210132598876953,-0.03617202118039131,0.019151050597429276,1.5298941135406494,0.0011384487152099,3.997715711593628,0.02607460506260395,29.25,871.8665771484375,0.0673589706420898,263.6603823006153,-44.20955178141594,2.15,10.0,0.0,-26.32891845703125
9,220096301200,6.0,1.0693202018737793,0.05555324043736011,0.02804597803528961,263.4848937988281,-37.61175537109375,-46.61883544921875,0.0140922069549561,-0.09453466534614563,2.1640143394470215,-0.0509974956512451,18.0,7.0,8855.9228515625,1.1013884544372559,0.0108836889266968,0.0032122305153077175,0.019779091610322142,0.0285415649414062,0.01358836144208908,1336.69677734375,662.2139892578125,267.53778076171875,23.34922981262207,850.6420288085938,-19.92791748046875,-28.638916015625,19.0,1071.0,2.0,0.0046126842498779,-0.05532307177782059,-0.02873159572482109,1.556739091873169,0.0235278606414794,3.965651512145996,0.029075993224978447,29.25,633.68017578125,-0.0697050094604492,256.1199671626091,-63.8800328373909,2.3666666666666667,11.0,0.0,-15.57696533203125
