,STRIP_NO_6,STAND_NO_6,CORR_FORCE_STAND_6,DETAL_FORCE_CAL_6,DETAL_FORCE_POST_6,KM_6,TEMP_DELTA_6,TEMP_CORR_6,GAP_DELTA_6,CORR_ZEROPOINT_USE_6,MILLSTRETCH_ROLL_6,DELTA_MILL_6,ENTRY_TENSION_6,STAND_NO_7,FORCE_ACT_7,CORR_FORCE_STAND_7,CORR_FORCE_DELTA_7,DETAL_FORCE_CAL_7,DETAL_FORCE_POST_7,DELTA_SPEED_7,DELTA_REDU_7,STRIP_WIDTH_7,ROLL_DIAM_7,KM_7,CHEM_COEFF_7,FM_TEMP_7,TEMP_DELTA_7,TEMP_CORR_7,RM_TEMP_DELTA_7,FET_ACT_TEMP_7,DESC_SUM_7,GAP_DELTA_7,CORR_ZEROPOINT_USE_7,DELTA_ZEROPOINT_7,MILLSTRETCH_ROLL_7,DELTA_MILL_7,ENTRY_THICK_7,ROLLWEAR_7,ENTRY_TENSION_7,BEND_FORCE_7,DELTA_THICK_7,WATER_FLOW,DELTA_WATER,BEAT,INDEX_ROLL,DELTA_CLASS,LSAT_DELTA_TEMP
0,220148700100,6.0,1.0,-0.0129515531995,-0.006909597424069669,164.23397827148438,-42.39727783203125,-40.57989501953125,0.0055382251739502,0.025684792548418045,1.1542575359344482,0.0065337419509887,17.160001754760742,7.0,6133.74169921875,1.0,-0.065000057220459,-0.18941047387485796,-0.3455702929723307,-0.019148826599121,-0.0732901319861412,1252.155029296875,652.6599731445312,168.92991638183594,22.717281341552734,846.75830078125,-22.03021240234375,-21.43609619140625,15.0,990.0,0.0,-0.0439934730529785,-0.028955943882465363,0.039067938923835754,0.6806560754776001,-0.15560996532440186,3.075505256652832,0.039178553968667984,26.875,997.4152221679688,0.1428084373474121,1.8286624997854233,1.8286624997854233,5.5,12.0,0.0,-1.18011474609375
1,220147900400,6.0,1.0179656744003296,-0.005221265496199391,0.013424902600295016,165.98724365234375,-32.2000732421875,-29.24908447265625,0.0049331188201904,-0.01191733404994011,1.223907232284546,0.0208947658538818,17.160001754760742,7.0,6559.9873046875,1.065000057220459,-0.0692250728607178,-0.16312399077801665,-0.32060184651057616,-0.014735221862793,-0.03955427557229995,1250.655029296875,652.6599731445312,170.64576721191406,22.717281341552734,843.740234375,-11.20562744140625,-9.0887451171875,20.0,988.0,0.0,-0.0418527126312256,-0.06802388280630112,-0.017843198031187057,0.7529449462890625,-0.16666436195373535,2.976201057434082,0.04235707223415375,26.875,988.41455078125,-0.0468568801879883,2.0472601503133774,2.0472601503133774,8.333333333333334,13.0,0.0,-21.43609619140625
2,220148900100,6.0,1.0179656744003296,-0.04189434157041501,-0.011037347172025645,164.6479034423828,-27.86273193359375,-25.11920166015625,-0.0063810348510742,-0.01458403468132019,1.2314461469650269,0.0356684923171998,17.160001754760742,7.0,6843.46044921875,1.1342251300811768,-0.0737247467041015,-0.15359568223741202,-0.2956437155196421,4.0054321289e-05,-0.03313390165567398,1252.653076171875,652.6599731445312,168.40919494628906,22.351383209228516,846.4550170898438,-7.5341796875,-5.3515625,21.0,985.0,0.0,-0.0495834350585938,-0.05018068477511406,-0.013719994574785233,0.8117353916168213,-0.15605437755584717,2.991645336151123,0.04553862288594246,26.875,562.5712280273438,-0.0137875080108642,1.87693452835083,1.87693452835083,7.183333333333334,14.0,0.0,-9.0887451171875
3,220148900200,6.0,1.0364073514938354,-0.04142754363220914,-0.014202379008642341,167.5294647216797,-27.646728515625,-24.87677001953125,-0.0093083381652832,-0.009663127362728119,1.2679075002670288,0.0324404239654541,17.160001754760742,7.0,7341.72021484375,1.2079498767852783,-0.0275849103927613,-0.14578929827878623,-0.2741406650761118,0.002860069274902,-0.0359962210059166,1252.641357421875,652.6599731445312,170.38645935058594,22.351383209228516,839.2604370117188,-8.1502685546875,-6.01983642578125,3.0,974.0,0.0,-0.051401138305664,-0.03646069020032883,-0.002577558159828186,0.893690288066864,-0.15021628141403198,2.991600751876831,0.04882171377539635,26.875,648.2638549804688,-0.0123727321624756,1.8848835080862045,1.8848835080862045,5.85,15.0,0.0,-5.3515625
4,220147903600,6.0,1.0561851263046265,-0.043375465605152284,-0.01597342872140624,167.6921844482422,-28.39312744140625,-25.70465087890625,-0.0082666873931885,-0.018417242914438248,1.2950960397720337,0.0333677530288696,17.160001754760742,7.0,7406.49755859375,1.2355347871780396,-0.0099636316299438,-0.13056565158324415,-0.2672944674119872,0.000567436218262,-0.02459435909986496,1252.6168212890625,652.6599731445312,170.8213348388672,22.351383209228516,836.5999145507812,-9.29754638671875,-7.00457763671875,2.0,972.0,0.0,-0.035032033920288,-0.03388313204050064,0.015312720090150833,0.9093637466430664,-0.1611332893371582,2.991302251815796,0.05243377014994621,26.875,1031.8585205078125,-0.0153634548187256,1.8911472707986832,1.8911472707986832,4.783333333333333,16.0,0.0,-6.01983642578125
5,220147901400,6.0,1.0741794109344482,0.10149326057888218,0.09987480244068472,165.79025268554688,-15.69915771484375,-10.3314208984375,0.0345780849456787,-0.04425360634922981,1.2691699266433716,-0.0017266273498535,17.160001754760742,7.0,6604.85205078125,1.2454984188079834,-0.0033221244812012,-0.024226093846579557,-0.20972885035023597,-0.008320808410645,-0.04558621346950531,1252.096435546875,652.6599731445312,169.41122436523438,22.717281341552734,859.1932373046875,3.9134521484375,9.1514892578125,6.0,986.0,0.0,0.0037105083465576,-0.06528669595718384,0.007653512060642242,0.8761513233184814,-0.19523727893829346,2.9922075271606445,0.08871496468782425,26.875,1067.495361328125,-0.0490467548370361,2.1287582367658615,2.1287582367658615,6.433333333333334,25.0,0.0,-0.52874755859375
6,220147903400,6.0,1.0106605291366577,0.0367194264815657,0.017619981446915085,162.3341827392578,-6.728759765625,-1.08868408203125,0.0147271156311035,-0.044432543218135834,1.159367561340332,-0.0202087163925171,17.160001754760742,7.0,6865.4697265625,1.2488205432891846,-0.0008124113082885,-0.0785906201508597,-0.2267056705452914,0.014713287353515,-0.02461563050746917,1250.58740234375,652.6599731445312,163.88323974609375,22.351383209228516,870.3269653320312,12.98431396484375,18.20269775390625,28.0,991.0,0.0,-0.0122354030609131,-0.07294020801782608,0.01780625432729721,0.8906140923500061,-0.1620875000953674,3.009148597717285,0.09171935170888901,26.875,1066.8331298828125,-0.0392627716064453,1.9320510625839233,1.9320510625839233,6.5,26.0,0.0,9.1514892578125
7,220147902700,6.0,1.0274817943572998,0.048425336055473896,0.02262394353386552,169.04745483398438,-11.60888671875,-5.5089111328125,0.0174989700317383,-0.041471678763628006,1.1619857549667358,-0.0272128582000733,17.160001754760742,7.0,6611.93701171875,1.2496329545974731,-0.0002528429031373,-0.0464244541141595,-0.2008354917386855,0.011510848999023,-0.04507833719253541,1252.60009765625,652.6599731445312,170.5990447998047,22.585229873657227,855.98095703125,8.0855712890625,13.63604736328125,10.0,977.0,0.0,-0.0055129528045654,-0.09074646234512329,0.013427257537841799,0.8864644169807434,-0.16276615858078,2.993544340133667,0.09494704753160477,26.875,1108.100830078125,-0.0106682777404785,1.8999264240264893,1.8999264240264893,6.316666666666666,27.0,0.0,18.20269775390625
8,220147903200,6.0,1.0209472179412842,0.03072076589033315,0.0296280204793903,165.06280517578125,-6.63507080078125,-0.14434814453125,0.0103397369384766,-0.06864821910858154,1.1619203090667725,-0.0011463165283203,17.160001754760742,7.0,6810.58203125,1.2498857975006104,-7.86781311035e-05,-0.09136072713131965,-0.21530911225580138,0.024766921997071,-0.03169560432434082,1252.589111328125,652.6599731445312,166.1469268798828,22.351383209228516,866.0595703125,13.27362060546875,19.229248046875,10.0,984.0,0.0,-0.0174610614776611,-0.10417371988296509,-0.012109845876693727,0.8961241245269775,-0.13463258743286136,2.9941062927246094,0.09817776083946228,26.875,716.86572265625,-0.0380613803863525,1.8057774305343628,1.8057774305343628,6.25,28.0,0.0,13.63604736328125
9,220147902200,6.0,1.013541579246521,0.024354782822862124,0.033516915030659664,166.70050048828125,-8.6051025390625,-3.2916259765625,0.0111396312713623,-0.06783344596624374,1.1793005466461182,0.0097163915634156,17.160001754760742,7.0,6578.30419921875,1.2499644756317139,-2.44379043579e-05,-0.04489522887848883,-0.20052578733937398,0.00479793548584,-0.03347905725240707,1252.58642578125,652.6599731445312,169.1411895751953,22.585229873657227,860.361083984375,10.99017333984375,15.97454833984375,9.0,980.0,0.0,0.0005130767822266,-0.09206387400627136,0.013034380972385408,0.8824756741523743,-0.16327112913131714,3.0005719661712646,0.10143673419952393,26.875,1100.4844970703125,-0.0092110633850098,2.1926430463790894,2.1926430463790894,7.466666666666667,29.0,0.0,19.229248046875
